image,name,department,rank,ifo,advantage
"https://doctorbase.cdn.bcebos.com/zc_img/5YWl5bqT5pWw5o2u56ysMeaJuTIwMjMwMTA0X+WMu+eUn+W6k+mqjOecn+aVsOaNrjEyMTMt6LW15Li577yIMu+8iQ==/7f2607459ee8452dde83b056fef98860.png?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",饶莉,心脏内科四川大学华西医院,三甲,擅长：常见心血管疾病临床诊治、超声心动图在先天性心脏病介入治疗,优势：全国心血管病声誉排行No.7、心内科副主任、教授
"https://doctorbase.cdn.bcebos.com/zc_img/5YWl5bqT5pWw5o2u56ysMeaJuTIwMjMwMTA0X+WMu+eUn+W6k+mqjOecn+aVsOaNrjEyMTMt6LW15Li577yIMe+8iQ==/06f8695afd6a33ee29d310658f2f0b31.jpeg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",沈文雅,心脏内科四川大学华西医院,三甲,擅长：冠心病、急性感染性心内膜炎、高脂血症、肺动脉高压、慢性心衰、室性早搏、心脏神经官能症、窦性心动过缓、风湿性心脏瓣膜病、室上性心动过速、风湿性心肌炎、急性病毒性心肌炎、室上性心律失常、特发性低血压、完全性房室传导阻滞,优势：全国心血管病声誉排行No.7、现任华西医大附一院急诊科主任、30年来一直从事心血管内科疾病的医疗工作、教授
"https://doctorbase.cdn.bcebos.com/zc_img/5YWl5bqT5pWw5o2u56ysMeaJuTIwMjMwMTA0X+WMu+eUn+W6k+mqjOecn+aVsOaNrjEyMTMt6LW15Li577yIMu+8iQ==/90afccc427726ee06a4c844e5b35633e.jpeg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",曾焕琼,心脏内科四川大学华西医院,三甲,擅长：心血管疾病的诊断治疗及超声心动图的检查,优势：全国心血管病声誉排行No.7、教授
"https://doctorbase.cdn.bcebos.com/doctor_clue_img/5ca99e0d95c611ee90d6fa2600039d34.jpg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",廖晓阳,心脏内科四川大学华西医院,三甲,擅长：心血管疾病诊治、尤其是难治性高血压、心房颤动、冠心病、心力衰竭的诊治、相关慢病如高脂血症、睡眠障碍的防治管理,优势：全国心血管病声誉排行No.7、教授
"https://doctorbase.cdn.bcebos.com/zc_img/5YWl5bqT5pWw5o2u56ysMeaJuTIwMjMwMTA0X+WMu+eUn+W6k+mqjOecn+aVsOaNrjEyMTMt6LW15Li577yIMe+8iQ==/954fe436874eea11f73cc2d466d31c40.jpeg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",陈玉成,心脏内科四川大学华西医院,三甲,擅长：疑难心肌疾病、包括疑难性 先天性心脏病和瓣膜病诊治、肺动脉高压诊治、心脏核磁共振诊断,优势：全国心血管病声誉排行No.7、教授
"https://doctorbase.cdn.bcebos.com/std_return_img_test/5L+h5oGv5Zue5o2eMjAyMzAyMjRf5Zue5o2e5Yy755Sf5L+h5oGv5pWw5o2u77yI5LyX5rWL77yJ56ysMeaJue+8iOaUueagvOW8j+i0qOajgO+8iQ==/0280685d0698c5a373a3d277dbf5fd88.jpg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",曾锐,心脏内科四川大学华西医院,三甲,擅长：常见心血管疾病及疑难危重病症、尤其是冠心病、高血压病及复杂心律失常的诊治、熟练掌握了心脏电生理检查及射频消融相关诊疗技术,优势：全国心血管病声誉排行No.7、讲师
"https://doctorbase.cdn.bcebos.com/zc_img/5YWl5bqT5pWw5o2u56ysMeaJuTIwMjMwMTA0X+WMu+eUn+W6k+mqjOecn+aVsOaNrjEyMTMt6LW15Li577yIMu+8iQ==/9f6962d142cdfa9716b05a861efc14ad.jpeg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",方元,心脏内科四川大学华西医院,三甲,擅长：CRT安置术以及二尖瓣球囊成形术,优势：全国心血管病声誉排行No.7、教授
"https://muzhi-public-pic.cdn.bcebos.com/100066530659?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",刘琦,心脏内科四川大学华西医院,三甲,擅长：高脂血症、心电图、冠心病、高血压、颈动脉粥样硬化、主动脉瓣狭窄、主动脉瓣关闭不全、二尖瓣关闭不全、二尖瓣狭窄、心肌梗死、心绞痛、心肌桥、高甘油三酯血症、高胆固醇血症、混合性高脂血症、原发性高血压、房间隔缺损、室间隔缺损、动脉导管未闭、心包积液、心律失常、心包炎、先天性心脏病、冠心病、早搏、完全性右束支传导阻滞、心肌炎、心肌病、低血压、动脉粥样硬化、心肌疾病,优势：全国心血管病声誉排行No.7
"https://muzhi-public-pic.cdn.bcebos.com/100114572610?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",张立,心血管内科四川大学华西医院,三甲,擅长：冠心病、心肌梗死、稳定型心绞痛、高血压、心脏瓣膜病、冠心病危急重症的诊治以及复杂冠脉病变的介入治疗,优势：全国心血管病声誉排行No.7、教授
"https://medical-kg.cdn.bcebos.com/tp/af2299ffd2270e86b6160c35145cbc03/image_160273178558385b7678.jpg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",陈茂,心脏内科四川大学华西医院,三甲,擅长：心脏瓣膜病微创治疗/冠心病  [心脏瓣膜病微创手术预约请拨打华医通客服电话028-85423666,优势：全国心血管病声誉排行No.7、四川大学华西医院心内科主任、中华医学会心血管病学分会委员$$中华医学会心血管病学分会常务委员
"https://medical-cms.cdn.bcebos.com/pic/pic_1637221847463NCxo7xN2.png?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",贺勇,心脏内科四川大学华西医院,三甲,擅长：冠心病、冠脉介入诊治、冠脉影像及生理、心律失常、心力衰竭、心脏急危症,优势：全国心血管病声誉排行No.7、国家卫健委冠脉介入培训基地主任
"https://medical-kg.cdn.bcebos.com/med-cms/image/image_1602731589113301a9d8.jpg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",冯沅,心脏内科四川大学华西医院,三甲,擅长：先天性/瓣膜性心脏病、肺血管病、肺动脉高压、卵圆孔未闭经皮主动脉瓣植入（TAVR/TAVI）、经皮肺动脉瓣植入、婴幼儿复杂先天性心脏病及简单先天性心脏病介入诊疗、成人复杂及简单先天性心脏病介入诊疗、如肺栓塞、肺血栓等）及罕见肺血管病（如肺动静脉瘘、肺动脉分支狭窄、肺动脉炎等介入诊疗、各种原因的肺动脉高压介入诊疗、有症状的卵圆孔未闭介入治疗、心脏重症ECMO治疗、心血管异物介入取出,优势：全国心血管病声誉排行No.7
"https://zhuanjia.su.bcebos.com/zhuanjia/b1615694627897280154.png?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",崔凯军,心脏内科四川大学华西医院,三甲,擅长：心律失常、尤其擅长房颤、室速（包括复杂病理性室速）、房扑（包括先心病术后复杂瘢痕依赖性房速）阵发性室上速、室早的射频消融、肺动脉高压的诊断与治疗、冠心病的诊治、心力衰竭的诊治、难治性高血压的诊治、擅长复杂心血管疾病的诊断及治疗,优势：全国心血管病声誉排行No.7
"https://doctorbase.cdn.bcebos.com/zc_img/5YWl5bqT5pWw5o2u56ysMeaJuTIwMjMwMTA0X+WMu+eUn+W6k+mqjOecn+aVsOaNrjEyMTMt6LW15Li577yIMe+8iQ==/dfe4acd4ca45dfa579deecee24aaeefe.png?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",张庆,心脏内科四川大学华西医院,三甲,擅长：心力衰竭、高血压、心脏超声诊断,优势：全国心血管病声誉排行No.7、从事临床及教学科研工作近20年、教授
"https://medical-cms.cdn.bcebos.com/pic/pic_1640670706097TXtCH5Sw.png?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",祝烨,心脏内科四川大学华西医院,三甲,擅长：若您或家属需要预约华西医院心内科冠心病支架手术,优势：全国心血管病声誉排行No.7
https://selfpage-gips.cdn.bcebos.com/1d6fccc5ed26f20aa7e1a1aa4794b9f0@!img_w120_h120,杨庆,心脏内科四川大学华西医院,三甲,擅长：心律失常、包括各种预激综合征、室上性心动过速、房扑、房颤、室速及早搏等的射频消融术、尤其擅长于治疗复杂及疑难心律失常 心律失常的药物治疗 心力衰竭的诊断和治疗 冠心病的诊断和药物治疗,优势：全国心血管病声誉排行No.7、副教授（副主任医师）和教授（主任医师）
"https://muzhi-public-pic.cdn.bcebos.com/100115170495?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",张逸杰,心血管内科四川大学华西医院,三甲,擅长：先天性心脏病、冠心病、心肌梗死、继发性高血压、心力衰竭、心脏瓣膜病、常见先心病的介入诊治、冠心病介入治疗、肾动脉狭窄介入治疗、各类复杂先心病、各类肺动脉高压的心导管检查及长期随访、慢性血栓栓塞性肺动脉高压（CTEPH）的肺血管球囊成形术、经导管主动脉瓣置换（TAVR）术前影像评估及手术全流程、肾上腺静脉采血鉴别继发性高血压、擅长心脏内科各种常见、多发病的临床诊治、尤其擅长各类复杂先心病CT三维重建及解构,优势：全国心血管病声誉排行No.7
"https://medical-cms.cdn.bcebos.com/pic/pic_1644318897806MxFnOE3F.jpeg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",付华,心脏内科四川大学华西医院,三甲,擅长：早搏及心动过速为表现的各种快速型心律失常、尤其是心房纤颤/心房颤动的导管消融治疗、房颤“一站式手术”治疗、在各种室性心律失常（早搏及室性心动过速）、房性心动过速、阵发性室上性心动过速等复杂型快速心律失常射频消融治疗,优势：全国心血管病声誉排行No.7、四川大学华西医院心血管内科主任医师/教授
"https://medical-kg.cdn.bcebos.com/tp/bd5c062cbb0188004c7217a527dca457/image_160273182247463c901d.jpg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",李侨,心脏内科四川大学华西医院,三甲,擅长：先心病、冠心病、心衰、高血压、心律失常等心脏内科常见疾病的诊治,优势：全国心血管病声誉排行No.7
"https://doctorbase.cdn.bcebos.com/zc_img/5YWl5bqT5pWw5o2u56ysMeaJuTIwMjMwMTA0X+WMu+eUn+W6k+mqjOecn+aVsOaNrjEyMTMt6LW15Li577yIMu+8iQ==/e168e2de5401bf3e321f0be684061e42.jpeg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",黄传富,心脏内科四川大学华西医院,三甲,擅长：风心病、高血压、冠心病、心肌病、心力衰竭等病症,优势：全国心血管病声誉排行No.7、在40多年的医学工作中积累了丰富的诊断和治疗经验、教授
"https://doctorbase.cdn.bcebos.com/zc_img/5YWl5bqT5pWw5o2u56ysMeaJuTIwMjMwMTA0X+WMu+eUn+W6k+mqjOecn+aVsOaNrjEyMTMt6LW15Li577yIMu+8iQ==/7f2607459ee8452dde83b056fef98860.png?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",饶莉,心脏内科四川大学华西医院,三甲,擅长：常见心血管疾病临床诊治、超声心动图在先天性心脏病介入治疗,优势：全国心血管病声誉排行No.7、心内科副主任、教授
"https://doctorbase.cdn.bcebos.com/zc_img/5YWl5bqT5pWw5o2u56ysMeaJuTIwMjMwMTA0X+WMu+eUn+W6k+mqjOecn+aVsOaNrjEyMTMt6LW15Li577yIMe+8iQ==/06f8695afd6a33ee29d310658f2f0b31.jpeg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",沈文雅,心脏内科四川大学华西医院,三甲,擅长：冠心病、急性感染性心内膜炎、高脂血症、肺动脉高压、慢性心衰、室性早搏、心脏神经官能症、窦性心动过缓、风湿性心脏瓣膜病、室上性心动过速、风湿性心肌炎、急性病毒性心肌炎、室上性心律失常、特发性低血压、完全性房室传导阻滞,优势：全国心血管病声誉排行No.7、现任华西医大附一院急诊科主任、30年来一直从事心血管内科疾病的医疗工作、教授
"https://doctorbase.cdn.bcebos.com/zc_img/5YWl5bqT5pWw5o2u56ysMeaJuTIwMjMwMTA0X+WMu+eUn+W6k+mqjOecn+aVsOaNrjEyMTMt6LW15Li577yIMu+8iQ==/90afccc427726ee06a4c844e5b35633e.jpeg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",曾焕琼,心脏内科四川大学华西医院,三甲,擅长：心血管疾病的诊断治疗及超声心动图的检查,优势：全国心血管病声誉排行No.7、教授
"https://doctorbase.cdn.bcebos.com/doctor_clue_img/5ca99e0d95c611ee90d6fa2600039d34.jpg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",廖晓阳,心脏内科四川大学华西医院,三甲,擅长：心血管疾病诊治、尤其是难治性高血压、心房颤动、冠心病、心力衰竭的诊治、相关慢病如高脂血症、睡眠障碍的防治管理,优势：全国心血管病声誉排行No.7、教授
"https://doctorbase.cdn.bcebos.com/zc_img/5YWl5bqT5pWw5o2u56ysMeaJuTIwMjMwMTA0X+WMu+eUn+W6k+mqjOecn+aVsOaNrjEyMTMt6LW15Li577yIMe+8iQ==/954fe436874eea11f73cc2d466d31c40.jpeg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",陈玉成,心脏内科四川大学华西医院,三甲,擅长：疑难心肌疾病、包括疑难性 先天性心脏病和瓣膜病诊治、肺动脉高压诊治、心脏核磁共振诊断,优势：全国心血管病声誉排行No.7、教授
"https://doctorbase.cdn.bcebos.com/std_return_img_test/5L+h5oGv5Zue5o2eMjAyMzAyMjRf5Zue5o2e5Yy755Sf5L+h5oGv5pWw5o2u77yI5LyX5rWL77yJ56ysMeaJue+8iOaUueagvOW8j+i0qOajgO+8iQ==/0280685d0698c5a373a3d277dbf5fd88.jpg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",曾锐,心脏内科四川大学华西医院,三甲,擅长：常见心血管疾病及疑难危重病症、尤其是冠心病、高血压病及复杂心律失常的诊治、熟练掌握了心脏电生理检查及射频消融相关诊疗技术,优势：全国心血管病声誉排行No.7、讲师
"https://doctorbase.cdn.bcebos.com/zc_img/5YWl5bqT5pWw5o2u56ysMeaJuTIwMjMwMTA0X+WMu+eUn+W6k+mqjOecn+aVsOaNrjEyMTMt6LW15Li577yIMu+8iQ==/9f6962d142cdfa9716b05a861efc14ad.jpeg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",方元,心脏内科四川大学华西医院,三甲,擅长：CRT安置术以及二尖瓣球囊成形术,优势：全国心血管病声誉排行No.7、教授
"https://muzhi-public-pic.cdn.bcebos.com/100066530659?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",刘琦,心脏内科四川大学华西医院,三甲,擅长：高脂血症、心电图、冠心病、高血压、颈动脉粥样硬化、主动脉瓣狭窄、主动脉瓣关闭不全、二尖瓣关闭不全、二尖瓣狭窄、心肌梗死、心绞痛、心肌桥、高甘油三酯血症、高胆固醇血症、混合性高脂血症、原发性高血压、房间隔缺损、室间隔缺损、动脉导管未闭、心包积液、心律失常、心包炎、先天性心脏病、冠心病、早搏、完全性右束支传导阻滞、心肌炎、心肌病、低血压、动脉粥样硬化、心肌疾病,优势：全国心血管病声誉排行No.7
"https://muzhi-public-pic.cdn.bcebos.com/100114572610?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",张立,心血管内科四川大学华西医院,三甲,擅长：冠心病、心肌梗死、稳定型心绞痛、高血压、心脏瓣膜病、冠心病危急重症的诊治以及复杂冠脉病变的介入治疗,优势：全国心血管病声誉排行No.7、教授
"https://medical-kg.cdn.bcebos.com/tp/af2299ffd2270e86b6160c35145cbc03/image_160273178558385b7678.jpg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",陈茂,心脏内科四川大学华西医院,三甲,擅长：心脏瓣膜病微创治疗/冠心病  [心脏瓣膜病微创手术预约请拨打华医通客服电话028-85423666,优势：全国心血管病声誉排行No.7、四川大学华西医院心内科主任、中华医学会心血管病学分会委员$$中华医学会心血管病学分会常务委员
"https://medical-cms.cdn.bcebos.com/pic/pic_1637221847463NCxo7xN2.png?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",贺勇,心脏内科四川大学华西医院,三甲,擅长：冠心病、冠脉介入诊治、冠脉影像及生理、心律失常、心力衰竭、心脏急危症,优势：全国心血管病声誉排行No.7、国家卫健委冠脉介入培训基地主任
"https://medical-kg.cdn.bcebos.com/med-cms/image/image_1602731589113301a9d8.jpg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",冯沅,心脏内科四川大学华西医院,三甲,擅长：先天性/瓣膜性心脏病、肺血管病、肺动脉高压、卵圆孔未闭经皮主动脉瓣植入（TAVR/TAVI）、经皮肺动脉瓣植入、婴幼儿复杂先天性心脏病及简单先天性心脏病介入诊疗、成人复杂及简单先天性心脏病介入诊疗、如肺栓塞、肺血栓等）及罕见肺血管病（如肺动静脉瘘、肺动脉分支狭窄、肺动脉炎等介入诊疗、各种原因的肺动脉高压介入诊疗、有症状的卵圆孔未闭介入治疗、心脏重症ECMO治疗、心血管异物介入取出,优势：全国心血管病声誉排行No.7
"https://zhuanjia.su.bcebos.com/zhuanjia/b1615694627897280154.png?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",崔凯军,心脏内科四川大学华西医院,三甲,擅长：心律失常、尤其擅长房颤、室速（包括复杂病理性室速）、房扑（包括先心病术后复杂瘢痕依赖性房速）阵发性室上速、室早的射频消融、肺动脉高压的诊断与治疗、冠心病的诊治、心力衰竭的诊治、难治性高血压的诊治、擅长复杂心血管疾病的诊断及治疗,优势：全国心血管病声誉排行No.7
"https://doctorbase.cdn.bcebos.com/zc_img/5YWl5bqT5pWw5o2u56ysMeaJuTIwMjMwMTA0X+WMu+eUn+W6k+mqjOecn+aVsOaNrjEyMTMt6LW15Li577yIMe+8iQ==/dfe4acd4ca45dfa579deecee24aaeefe.png?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",张庆,心脏内科四川大学华西医院,三甲,擅长：心力衰竭、高血压、心脏超声诊断,优势：全国心血管病声誉排行No.7、从事临床及教学科研工作近20年、教授
"https://medical-cms.cdn.bcebos.com/pic/pic_1640670706097TXtCH5Sw.png?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",祝烨,心脏内科四川大学华西医院,三甲,擅长：若您或家属需要预约华西医院心内科冠心病支架手术,优势：全国心血管病声誉排行No.7
https://selfpage-gips.cdn.bcebos.com/1d6fccc5ed26f20aa7e1a1aa4794b9f0@!img_w120_h120,杨庆,心脏内科四川大学华西医院,三甲,擅长：心律失常、包括各种预激综合征、室上性心动过速、房扑、房颤、室速及早搏等的射频消融术、尤其擅长于治疗复杂及疑难心律失常 心律失常的药物治疗 心力衰竭的诊断和治疗 冠心病的诊断和药物治疗,优势：全国心血管病声誉排行No.7、副教授（副主任医师）和教授（主任医师）
"https://muzhi-public-pic.cdn.bcebos.com/100115170495?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",张逸杰,心血管内科四川大学华西医院,三甲,擅长：先天性心脏病、冠心病、心肌梗死、继发性高血压、心力衰竭、心脏瓣膜病、常见先心病的介入诊治、冠心病介入治疗、肾动脉狭窄介入治疗、各类复杂先心病、各类肺动脉高压的心导管检查及长期随访、慢性血栓栓塞性肺动脉高压（CTEPH）的肺血管球囊成形术、经导管主动脉瓣置换（TAVR）术前影像评估及手术全流程、肾上腺静脉采血鉴别继发性高血压、擅长心脏内科各种常见、多发病的临床诊治、尤其擅长各类复杂先心病CT三维重建及解构,优势：全国心血管病声誉排行No.7
"https://medical-cms.cdn.bcebos.com/pic/pic_1644318897806MxFnOE3F.jpeg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",付华,心脏内科四川大学华西医院,三甲,擅长：早搏及心动过速为表现的各种快速型心律失常、尤其是心房纤颤/心房颤动的导管消融治疗、房颤“一站式手术”治疗、在各种室性心律失常（早搏及室性心动过速）、房性心动过速、阵发性室上性心动过速等复杂型快速心律失常射频消融治疗,优势：全国心血管病声誉排行No.7、四川大学华西医院心血管内科主任医师/教授
"https://medical-kg.cdn.bcebos.com/tp/bd5c062cbb0188004c7217a527dca457/image_160273182247463c901d.jpg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",李侨,心脏内科四川大学华西医院,三甲,擅长：先心病、冠心病、心衰、高血压、心律失常等心脏内科常见疾病的诊治,优势：全国心血管病声誉排行No.7
"https://doctorbase.cdn.bcebos.com/zc_img/5YWl5bqT5pWw5o2u56ysMeaJuTIwMjMwMTA0X+WMu+eUn+W6k+mqjOecn+aVsOaNrjEyMTMt6LW15Li577yIMu+8iQ==/e168e2de5401bf3e321f0be684061e42.jpeg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",黄传富,心脏内科四川大学华西医院,三甲,擅长：风心病、高血压、冠心病、心肌病、心力衰竭等病症,优势：全国心血管病声誉排行No.7、在40多年的医学工作中积累了丰富的诊断和治疗经验、教授
"https://doctorbase.cdn.bcebos.com/zc_img/5YWl5bqT5pWw5o2u56ysMeaJuTIwMjMwMTA0X+WMu+eUn+W6k+mqjOecn+aVsOaNrjEyMTMt6LW15Li577yIMu+8iQ==/7f2607459ee8452dde83b056fef98860.png?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",饶莉,心脏内科四川大学华西医院,三甲,擅长：常见心血管疾病临床诊治、超声心动图在先天性心脏病介入治疗,优势：全国心血管病声誉排行No.7、心内科副主任、教授
"https://doctorbase.cdn.bcebos.com/zc_img/5YWl5bqT5pWw5o2u56ysMeaJuTIwMjMwMTA0X+WMu+eUn+W6k+mqjOecn+aVsOaNrjEyMTMt6LW15Li577yIMe+8iQ==/06f8695afd6a33ee29d310658f2f0b31.jpeg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",沈文雅,心脏内科四川大学华西医院,三甲,擅长：冠心病、急性感染性心内膜炎、高脂血症、肺动脉高压、慢性心衰、室性早搏、心脏神经官能症、窦性心动过缓、风湿性心脏瓣膜病、室上性心动过速、风湿性心肌炎、急性病毒性心肌炎、室上性心律失常、特发性低血压、完全性房室传导阻滞,优势：全国心血管病声誉排行No.7、现任华西医大附一院急诊科主任、30年来一直从事心血管内科疾病的医疗工作、教授
"https://doctorbase.cdn.bcebos.com/zc_img/5YWl5bqT5pWw5o2u56ysMeaJuTIwMjMwMTA0X+WMu+eUn+W6k+mqjOecn+aVsOaNrjEyMTMt6LW15Li577yIMu+8iQ==/90afccc427726ee06a4c844e5b35633e.jpeg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",曾焕琼,心脏内科四川大学华西医院,三甲,擅长：心血管疾病的诊断治疗及超声心动图的检查,优势：全国心血管病声誉排行No.7、教授
"https://doctorbase.cdn.bcebos.com/doctor_clue_img/5ca99e0d95c611ee90d6fa2600039d34.jpg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",廖晓阳,心脏内科四川大学华西医院,三甲,擅长：心血管疾病诊治、尤其是难治性高血压、心房颤动、冠心病、心力衰竭的诊治、相关慢病如高脂血症、睡眠障碍的防治管理,优势：全国心血管病声誉排行No.7、教授
"https://doctorbase.cdn.bcebos.com/zc_img/5YWl5bqT5pWw5o2u56ysMeaJuTIwMjMwMTA0X+WMu+eUn+W6k+mqjOecn+aVsOaNrjEyMTMt6LW15Li577yIMe+8iQ==/954fe436874eea11f73cc2d466d31c40.jpeg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",陈玉成,心脏内科四川大学华西医院,三甲,擅长：疑难心肌疾病、包括疑难性 先天性心脏病和瓣膜病诊治、肺动脉高压诊治、心脏核磁共振诊断,优势：全国心血管病声誉排行No.7、教授
"https://doctorbase.cdn.bcebos.com/std_return_img_test/5L+h5oGv5Zue5o2eMjAyMzAyMjRf5Zue5o2e5Yy755Sf5L+h5oGv5pWw5o2u77yI5LyX5rWL77yJ56ysMeaJue+8iOaUueagvOW8j+i0qOajgO+8iQ==/0280685d0698c5a373a3d277dbf5fd88.jpg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",曾锐,心脏内科四川大学华西医院,三甲,擅长：常见心血管疾病及疑难危重病症、尤其是冠心病、高血压病及复杂心律失常的诊治、熟练掌握了心脏电生理检查及射频消融相关诊疗技术,优势：全国心血管病声誉排行No.7、讲师
"https://doctorbase.cdn.bcebos.com/zc_img/5YWl5bqT5pWw5o2u56ysMeaJuTIwMjMwMTA0X+WMu+eUn+W6k+mqjOecn+aVsOaNrjEyMTMt6LW15Li577yIMu+8iQ==/9f6962d142cdfa9716b05a861efc14ad.jpeg?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",方元,心脏内科四川大学华西医院,三甲,擅长：CRT安置术以及二尖瓣球囊成形术,优势：全国心血管病声誉排行No.7、教授
"https://muzhi-public-pic.cdn.bcebos.com/100066530659?x-bce-process=image/auto-orient,o_1/resize,w_1242,limit_1/quality,q_85/format,f_auto",刘琦,心脏内科四川大学华西医院,三甲,擅长：高脂血症、心电图、冠心病、高血压、颈动脉粥样硬化、主动脉瓣狭窄、主动脉瓣关闭不全、二尖瓣关闭不全、二尖瓣狭窄、心肌梗死、心绞痛、心肌桥、高甘油三酯血症、高胆固醇血症、混合性高脂血症、原发性高血压、房间隔缺损、室间隔缺损、动脉导管未闭、心包积液、心律失常、心包炎、先天性心脏病、冠心病、早搏、完全性右束支传导阻滞、心肌炎、心肌病、低血压、动脉粥样硬化、心肌疾病,优势：全国心血管病声誉排行No.7
